city_development_index,gender,relevent_experience,enrolled_university,education_level,experience,training_hours,target
0.897,Male,Has relevent experience,no_enrollment,Graduate,20,23,0
0.8270000000000001,Male,Has relevent experience,no_enrollment,High School,3,9,0
0.624,Male,Has relevent experience,Full time course,Graduate,8,18,1
0.579,Male,Has relevent experience,no_enrollment,Graduate,6,17,0
0.742,Male,Has relevent experience,no_enrollment,Graduate,7,127,0
0.698,Male,Has relevent experience,no_enrollment,Graduate,10,26,0
0.878,Male,Has relevent experience,no_enrollment,Masters,17,12,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,90,0
0.899,Male,Has relevent experience,no_enrollment,High School,2,4,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,11,80,0
0.8959999999999999,Male,No relevent experience,Full time course,High School,4,188,0
0.855,Male,Has relevent experience,no_enrollment,Graduate,8,101,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,18,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,16,80,0
0.804,Male,No relevent experience,Full time course,Graduate,6,33,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,101,0
0.555,Male,No relevent experience,Full time course,Graduate,3,3,1
0.92,Female,No relevent experience,no_enrollment,High School,1,182,0
0.949,Male,No relevent experience,no_enrollment,High School,7,288,0
0.924,Male,Has relevent experience,no_enrollment,High School,20,6,0
0.754,Male,Has relevent experience,no_enrollment,Graduate,12,37,1
0.722,Male,No relevent experience,Part time course,Graduate,3,55,0
0.866,Other,No relevent experience,Full time course,High School,1,37,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,12,7,0
0.92,Female,No relevent experience,no_enrollment,Masters,12,50,0
0.926,Female,Has relevent experience,Part time course,Graduate,4,214,0
0.624,Male,Has relevent experience,no_enrollment,Masters,1,34,0
0.897,Male,Has relevent experience,no_enrollment,Graduate,10,25,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,5,66,0
0.74,Male,Has relevent experience,no_enrollment,Graduate,10,9,1
0.754,Male,No relevent experience,no_enrollment,Graduate,3,96,0
0.767,Male,Has relevent experience,no_enrollment,High School,12,68,0
0.92,Male,No relevent experience,Part time course,Graduate,3,12,1
0.915,Male,Has relevent experience,no_enrollment,Graduate,9,55,0
0.893,Other,Has relevent experience,no_enrollment,Graduate,13,11,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,11,31,0
0.878,Male,No relevent experience,Full time course,Graduate,2,17,0
0.92,Male,Has relevent experience,Part time course,Masters,12,30,0
0.92,Male,Has relevent experience,no_enrollment,Masters,13,17,0
0.624,Male,Has relevent experience,no_enrollment,Masters,9,246,0
0.887,Male,Has relevent experience,no_enrollment,Graduate,12,96,1
0.624,Male,No relevent experience,Full time course,Graduate,10,24,1
0.926,Male,Has relevent experience,no_enrollment,Masters,20,250,0
0.727,Male,Has relevent experience,no_enrollment,Masters,20,88,1
0.92,Male,No relevent experience,no_enrollment,Masters,19,24,0
0.763,Male,Has relevent experience,no_enrollment,Graduate,12,288,0
0.926,Male,Has relevent experience,no_enrollment,Graduate,9,73,0
0.925,Male,Has relevent experience,no_enrollment,Masters,20,35,1
0.624,Male,Has relevent experience,no_enrollment,Graduate,14,33,0
0.855,Female,No relevent experience,no_enrollment,Masters,20,35,0
0.91,Male,Has relevent experience,no_enrollment,Masters,20,152,0
0.698,Male,No relevent experience,no_enrollment,Graduate,7,5,1
0.939,Male,Has relevent experience,no_enrollment,Graduate,10,176,0
0.926,Male,Has relevent experience,Full time course,Masters,15,330,0
0.921,Male,Has relevent experience,Full time course,Masters,5,10,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,5,52,1
0.7390000000000001,Male,Has relevent experience,Full time course,Graduate,4,69,0
0.92,Male,No relevent experience,no_enrollment,Phd,19,250,0
0.754,Male,No relevent experience,no_enrollment,High School,1,68,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,34,1
0.92,Male,No relevent experience,Full time course,Graduate,4,30,0
0.855,Other,Has relevent experience,no_enrollment,Masters,16,2,0
0.884,Male,Has relevent experience,no_enrollment,Graduate,7,104,0
0.624,Male,No relevent experience,Full time course,High School,1,332,0
0.899,Male,No relevent experience,no_enrollment,Primary School,1,168,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,6,68,0
0.913,Male,Has relevent experience,no_enrollment,Masters,8,111,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,4,25,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,78,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,109,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,9,51,1
0.89,Male,Has relevent experience,Part time course,High School,15,15,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,2,17,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,1,94,1
0.624,Male,Has relevent experience,no_enrollment,Masters,7,20,1
0.91,Male,Has relevent experience,no_enrollment,Graduate,16,15,0
0.92,Male,No relevent experience,Full time course,Graduate,11,6,0
0.727,Male,Has relevent experience,no_enrollment,Graduate,18,182,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,17,22,0
0.926,Male,No relevent experience,Full time course,Graduate,6,71,0
0.698,Male,Has relevent experience,no_enrollment,Graduate,8,111,0
0.836,Male,Has relevent experience,no_enrollment,Graduate,17,32,0
0.855,Female,No relevent experience,Full time course,High School,2,6,0
0.802,Male,Has relevent experience,no_enrollment,Graduate,6,21,0
0.91,Male,Has relevent experience,no_enrollment,Masters,3,46,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,12,163,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,16,12,0
0.926,Male,Has relevent experience,no_enrollment,Graduate,11,56,0
0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,20,30,0
0.92,Male,No relevent experience,Full time course,Masters,10,7,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,9,0
0.903,Male,Has relevent experience,no_enrollment,Graduate,14,40,1
0.624,Male,Has relevent experience,no_enrollment,Graduate,15,14,1
0.92,Male,Has relevent experience,Full time course,Graduate,5,111,0
0.91,Male,Has relevent experience,no_enrollment,High School,8,111,0
0.89,Male,Has relevent experience,Full time course,Masters,9,51,0
0.897,Male,No relevent experience,Full time course,Graduate,5,16,0
0.897,Male,Has relevent experience,no_enrollment,Masters,6,6,0
0.92,Male,Has relevent experience,no_enrollment,Phd,20,13,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,14,178,1
0.698,Male,No relevent experience,no_enrollment,Primary School,3,22,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,15,23,0
0.92,Female,Has relevent experience,Full time course,Graduate,4,55,1
0.624,Male,No relevent experience,Full time course,Graduate,2,29,1
0.899,Female,Has relevent experience,no_enrollment,Graduate,9,41,0
0.855,Male,Has relevent experience,no_enrollment,High School,5,56,0
0.939,Male,Has relevent experience,no_enrollment,High School,14,11,0
0.624,Female,Has relevent experience,no_enrollment,Graduate,7,79,1
0.698,Male,No relevent experience,Part time course,Masters,5,328,1
0.89,Male,Has relevent experience,no_enrollment,Graduate,20,192,0
0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,20,89,0
0.925,Male,No relevent experience,Full time course,High School,1,83,1
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,35,0
0.92,Female,Has relevent experience,no_enrollment,Graduate,20,33,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,53,0
0.91,Male,Has relevent experience,no_enrollment,Masters,11,3,1
0.92,Male,Has relevent experience,Part time course,Masters,15,10,0
0.92,Male,Has relevent experience,no_enrollment,Masters,9,40,0
0.89,Male,Has relevent experience,no_enrollment,High School,19,46,0
0.7959999999999999,Male,No relevent experience,no_enrollment,High School,3,22,1
0.727,Male,Has relevent experience,no_enrollment,Graduate,3,174,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,14,158,1
0.913,Male,Has relevent experience,no_enrollment,Masters,10,60,0
0.91,Male,No relevent experience,no_enrollment,Graduate,6,14,1
0.92,Male,Has relevent experience,no_enrollment,Masters,20,10,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,16,140,0
0.92,Female,Has relevent experience,no_enrollment,Masters,20,18,1
0.897,Female,Has relevent experience,no_enrollment,Masters,17,19,0
0.926,Female,Has relevent experience,no_enrollment,Masters,3,82,0
0.55,Male,Has relevent experience,no_enrollment,Graduate,8,44,1
0.624,Male,Has relevent experience,no_enrollment,Graduate,4,19,0
0.624,Male,No relevent experience,no_enrollment,Graduate,5,24,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,19,312,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,72,0
0.92,Female,Has relevent experience,no_enrollment,Graduate,6,46,0
0.92,Female,Has relevent experience,no_enrollment,Masters,11,61,0
0.923,Male,Has relevent experience,no_enrollment,Graduate,5,264,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,21,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,21,0
0.92,Male,Has relevent experience,no_enrollment,Masters,18,9,0
0.92,Female,Has relevent experience,no_enrollment,Masters,4,40,1
0.913,Male,Has relevent experience,no_enrollment,High School,8,116,0
0.92,Female,Has relevent experience,no_enrollment,Graduate,20,218,0
0.624,Male,No relevent experience,Full time course,Masters,3,34,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,4,97,0
0.624,Male,Has relevent experience,no_enrollment,Masters,9,4,1
0.92,Female,Has relevent experience,no_enrollment,Graduate,3,292,0
0.926,Male,No relevent experience,no_enrollment,Graduate,5,19,1
0.624,Male,No relevent experience,Full time course,Graduate,2,12,1
0.926,Male,Has relevent experience,no_enrollment,Masters,14,80,0
0.92,Male,Has relevent experience,no_enrollment,Phd,20,41,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,23,1
0.92,Female,Has relevent experience,no_enrollment,Graduate,4,276,0
0.939,Male,Has relevent experience,no_enrollment,Phd,8,302,0
0.855,Male,Has relevent experience,no_enrollment,Graduate,10,20,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,7,44,1
0.92,Male,No relevent experience,Full time course,Graduate,5,15,0
0.836,Male,Has relevent experience,no_enrollment,Graduate,20,114,0
0.855,Male,Has relevent experience,no_enrollment,Masters,17,21,0
0.856,Male,Has relevent experience,no_enrollment,Graduate,12,158,0
0.926,Male,No relevent experience,Full time course,Graduate,9,284,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,18,6,0
0.624,Male,Has relevent experience,Full time course,Graduate,9,52,0
0.939,Male,Has relevent experience,no_enrollment,Graduate,15,56,0
0.855,Male,Has relevent experience,no_enrollment,Graduate,8,29,1
0.913,Male,No relevent experience,no_enrollment,Masters,20,90,0
0.698,Male,Has relevent experience,no_enrollment,Masters,6,46,0
0.92,Female,Has relevent experience,Part time course,Graduate,10,37,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,6,69,1
0.91,Male,No relevent experience,no_enrollment,High School,1,39,0
0.698,Male,Has relevent experience,no_enrollment,Graduate,2,23,0
0.878,Male,Has relevent experience,no_enrollment,Graduate,20,77,0
0.92,Other,Has relevent experience,no_enrollment,Graduate,15,53,0
0.55,Male,Has relevent experience,no_enrollment,Graduate,7,114,1
0.624,Male,Has relevent experience,no_enrollment,Graduate,5,27,1
0.925,Male,Has relevent experience,no_enrollment,Primary School,6,28,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,13,21,1
0.855,Male,Has relevent experience,no_enrollment,Graduate,10,108,0
0.836,Male,Has relevent experience,no_enrollment,Masters,20,38,0
0.698,Male,Has relevent experience,no_enrollment,Graduate,20,73,0
0.939,Male,Has relevent experience,no_enrollment,Graduate,20,12,0
0.924,Male,No relevent experience,no_enrollment,Graduate,14,56,0
0.92,Male,Has relevent experience,no_enrollment,Masters,20,26,0
0.754,Male,Has relevent experience,no_enrollment,Graduate,6,54,0
0.91,Male,Has relevent experience,Part time course,Graduate,20,14,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,77,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,232,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,36,0
0.92,Male,No relevent experience,Full time course,High School,5,104,0
0.924,Male,No relevent experience,no_enrollment,Masters,20,20,0
0.899,Male,Has relevent experience,no_enrollment,Masters,20,15,0
0.802,Male,Has relevent experience,no_enrollment,Graduate,16,44,0
0.926,Male,Has relevent experience,no_enrollment,Graduate,16,46,0
0.926,Male,No relevent experience,Full time course,High School,1,38,0
0.698,Male,No relevent experience,Full time course,Graduate,4,112,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,6,224,1
0.903,Female,Has relevent experience,no_enrollment,Graduate,1,5,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,50,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,6,184,0
0.55,Male,Has relevent experience,no_enrollment,Primary School,3,12,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,11,16,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,4,86,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,5,44,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,5,102,0
0.926,Male,No relevent experience,no_enrollment,Graduate,13,11,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,46,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,7,56,0
0.92,Male,No relevent experience,no_enrollment,Graduate,2,53,0
0.855,Male,Has relevent experience,no_enrollment,Graduate,6,188,1
0.897,Male,No relevent experience,no_enrollment,Primary School,4,26,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,17,0
0.92,Male,Has relevent experience,no_enrollment,Masters,20,83,0
0.698,Male,No relevent experience,Full time course,Graduate,12,67,1
0.92,Male,Has relevent experience,Full time course,Masters,6,15,1
0.624,Male,No relevent experience,Full time course,High School,2,26,1
0.624,Male,No relevent experience,Full time course,Graduate,4,55,0
0.926,Male,No relevent experience,Part time course,Graduate,6,50,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,6,12,1
0.855,Male,Has relevent experience,Part time course,High School,10,16,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,9,34,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,6,35,0
0.847,Male,Has relevent experience,no_enrollment,Graduate,8,9,0
0.92,Male,No relevent experience,no_enrollment,Graduate,20,4,0
0.767,Male,Has relevent experience,no_enrollment,Graduate,8,30,0
0.91,Male,Has relevent experience,no_enrollment,Masters,8,5,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,6,21,0
0.698,Male,Has relevent experience,no_enrollment,Graduate,6,89,1
0.8240000000000001,Male,Has relevent experience,no_enrollment,Graduate,12,28,1
0.624,Male,Has relevent experience,no_enrollment,Graduate,9,28,1
0.92,Female,Has relevent experience,no_enrollment,Masters,15,75,0
0.865,Male,Has relevent experience,Full time course,High School,6,50,0
0.92,Male,Has relevent experience,no_enrollment,Masters,20,21,0
0.92,Male,No relevent experience,no_enrollment,Masters,16,60,0
0.8959999999999999,Male,No relevent experience,no_enrollment,Masters,4,32,0
0.579,Male,Has relevent experience,no_enrollment,Graduate,3,136,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,23,0
0.91,Female,Has relevent experience,no_enrollment,Graduate,4,108,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,8,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,18,52,0
0.92,Female,Has relevent experience,no_enrollment,Graduate,3,19,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,17,78,0
0.897,Male,No relevent experience,Full time course,Masters,3,32,1
0.926,Male,Has relevent experience,no_enrollment,Masters,14,63,0
0.89,Male,Has relevent experience,no_enrollment,Masters,9,218,0
